"","from_id","to_id","travel_time_p50"
"534","42101036302","CityHall",112
"535","42101037600","CityHall",35
"536","42101009500","CityHall",51
"537","42101014202","CityHall",37
"538","42101980904","CityHall",74
"539","42101036303","CityHall",173
"540","42101006100","CityHall",74
"541","42101009000","CityHall",36
"542","42101014300","CityHall",42
"543","42101021100","CityHall",65
"544","42101017702","CityHall",44
"545","42101034502","CityHall",83
"546","42101023700","CityHall",77
"547","42101026800","CityHall",47
"548","42101028902","CityHall",81
"549","42101026400","CityHall",67
"550","42101010800","CityHall",42
"551","42101015700","CityHall",41
"552","42101018001","CityHall",47
"553","42101026200","CityHall",71
"554","42101028200","CityHall",51
"555","42101034400","CityHall",101
"556","42101035601","CityHall",125
"557","42045403300","CityHall",72
"558","42091205810","CityHall",150
"559","42091210500","CityHall",109
"560","42091200902","CityHall",176
"561","42091204600","CityHall",153
"562","42017101100","CityHall",131
"563","42091205905","CityHall",90
"564","42045407600","CityHall",97
"565","42017100700","CityHall",173
"566","42101020600","CityHall",60
"567","42045403502","CityHall",93
"568","42101036700","CityHall",35
"569","42101004201","CityHall",29
"570","42101017500","CityHall",47
"571","42101020101","CityHall",37
"572","42101030502","CityHall",67
"573","42101002200","CityHall",28
"574","42101000801","CityHall",37
"575","42101000500","CityHall",15
"576","42101027100","CityHall",65
"577","42101000200","CityHall",31
"578","42045401800","CityHall",74
"579","42101013200","CityHall",28
"580","42101032100","CityHall",64
"581","42029302600","CityHall",126
